2023-05-16 19:05, success, 0.340518
2023-05-16 19:05, success, 0.522329
2023-05-16 19:09, failed, 0.000088
2023-05-16 19:10, success, 0.568474
2023-05-16 19:19, success, 0.144640
2023-05-16 19:19, success, 0.136111
2023-05-16 19:20, success, 0.119988
2023-05-16 19:21, success, 0.253777
2023-05-16 19:22, success, 0.302249
2023-05-16 19:23, success, 0.333437
